Municipio;Nombre;Comentario;Referencia
tres cantos;Pasteleria Artesanal Manolo;Deliciosos monolitos: unos pequeños croasanes de mantequilla con o sin chocolate. Diversos dulces todos deliciosos, buen servicio. Hay zumo de naranja y mesas donde desayunar o merendar con tranquilidad. Hay que probarla, no decepciona.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Mala atención, son muy bordes. Exceso de mantequilla por algunas partes del manolito, se nota que ya son congelados. Café aguado. Caro para lo que ofrece;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Fuimos a comprar los famosos Manolitos. Resulta que son una clase de croisants hechos según una receta particular. Muy buenos, pero no le encuentro de  donde le viene esta fama.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Ese ""refuerzo"" a media mañana que nos provee de la energía necesaria, me encanta hacerlo en Manolo Literatos. Nada como un Manolito de chocolate acompañado de un buen café con apenas un toque de espumosa leche. Todo un lujo para consentirnos. La estupenda atención complementa...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los manolitos muy ricos, el trato agradable. Y el camarero de ojos azules me enamoro,  guapísimo!!!!!;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;He ido nada más abrir el local a las 7.40 y al realizar el pedido de manolitos me responde la camarera con muy malas pulgas que no los hacen hasta las 8.30, entiendo que si es tu producto estrella debería ser lo primero que se...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;La baja puntuacion es debido a que si vas por la tarde ya no tienen manolitos. Solo los tienen por la mañana. Y a la gente trabajadora como yo se nos hace imposible poder comprarlos. Por eso mi puntuacion es: pésimo.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Nos traen los mini croissants hasta la oficina para celebrar los cumpleaños y es exito asegurado. buen precio mejor servicio y calidad del producto.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or10-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Pastelería tradicional con los mejores croisants de mantequilla que haya probado. Han tenido tanto éxito que, de una pequeña pastelería en Colmenar Viejo,  se extendió a Tres Cantos y, últimamente, han abierto ya varias en Madrid capital. Perfecto para desayunos y meriendas. Buena calidad en...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Normalmente vamos a comprar los famosos manolitos para cualquier evento. Pero últimamente también compramos tartas para celebrar cumpleaños. Todas exquisitas.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Es verdad que los Manolitos son todo un fenómeno y están deliciosos. Deberían cuidar la atención al cliente pues sus camareras son antipáticas y desganadas. Es como si tuvieran todo el “pescado vendido” y por eso ya no hay que esforzarse. Decepcionante en este sentido;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Hemos probado los famosos Manolitos y he de decir que han superado las expectativas. Están muy buenos, especialmente los de chocolate, pero el resto también están deliciosos. Es una parada obligatoria si pasas por Tres Cantos.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los manolitos con chocolate son adictivos. Están deliciosos. Tienen otros dulces tambien muy ricos. Me encanta disfrutar de un ratito de paz en el salón tomando un rico café con un manolito y una tostada. Riquísimo!!!;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Magnífica calidad en sus productos, sobresalientes sus manolitos,en todas sus variedades.trato muy correcto por sus trabajadores,local inmaculado. Volveré;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Los ""manolitos"" se han hecho famosos porque están riquísimos, especialmente los recubiertos con chocolate. Las tartas también son deliciosas. El único problema es, como con todo lo de pastelería, las calorías y el colesterol.";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Visto el contenido del resto de opiniones, debo de ser la única persona del mundo -junto a mi hijo de 8 años- a la que no le gustan los ""manolitos"". Pero es que no son croissants. Para mí un croissant es un bollo de masa...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Lo más importante en un negocio del sector servicios, es el servicio.... Ninguna sonrisa, nos han presionado para pedir las tostadas, malas caras con el móvil trabajando en la barra el camarero.... Me cobraron por un te normal casi 2 euros. De todas formas prefiero...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Pastelería sobre valorada no tiene nada que ver de cuando a brío cruasanes de masiado grasientos pasteles mucha presencia pero nada más no saben anada.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or20-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Productos muy variados y a buen precio. No tiene desperdicio, desde las tartas a las barras de pan. No puedes irte sin probar un Manolito (si tienes suerte y no los han vendido todos);https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Pastelería variada y para todos los gustos. Buena atención y calidad en todos los productos. Para no dejar de ir.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Tienen unos grandes croisanes pero tienen que cuidar su receta original que era totalmente magnífica, ahora algo grasientos. Pero siguen siendo buenos;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los croissant muuuy ricos, aunque $$$. Esta buen que ya haya más variedad. Los bizcochos están ricos y bien de precios aunque no siempre tienen todos. La bollería y pasteles en cambio son muy justos. El personal no es especialmente agradable, como tardes un poco...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los manolos originales y los más ricos que he comido. Pero el resto no les va a la zaga...pedazo de bollos, pasteles, pastas y tartas que tienen....es para volverse loco!!!;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Riquisimos los manolitos!! Con o sin chocolate!! Están muy buenos. Te puedes tomar un café y pides los croissants que quieras.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Pastelería de referencia en Tres Cantos. Todo muy bien presentado y demás, pero desde que empezaron a ahora su esencia ha cambiado mucho. Al igual que el precio de sus manolitos, que ha subido bastante. Sus cafetería es muy agradable, aunque algo pequeña e incómoda...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"No existe nada parecido a los Manolitos. Parece una exageración pero no creo q nadie que los pruebe quede impasible. No conozco a nadie que no les hayan encantado, y que no haya vuelto para repetir.
Si tienes la oportunidad de ir a alguna de...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Está todo bueno y bien presentado eso hay q pagarlo los locales son preciosos, no hay nada malo porque lo rico engorda;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Una cadena de cafeterías cuya insignia son los manolitos unos pequeños croissant que están deliciosos.

Los tienen de chocolate y normales...

También está muy bueno el pan y la bollería artesanal .

Disponen de zona de cafetería para poder estar de charla con amigos o...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or30-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Bombas caloricas, me refería. Y es que los Manolitos son unos pequeños croissantitos divinos y riquísimos que te harán plantearte tus dietas. Con una masa ligera y un horneado adecuado, los Manolitos están a años luz de esos croissants zafios, bastos, ordinarios, hechos con masorras...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los monolitos, excelentes. Así como otros pasteles, pero sobre todo los manolitos. Eso sí, la atención deja mucho que desear.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Espacialidades de pastelería, riquísimas. Muy bien atendida siempre por el personal. ya que voy frecuentemente;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Para merendar y tomar unos monolitos,  cuya fama es exagerada, no está mal. No tienen demasiada variedad de pasteles.  Precios elevados en tartas y,  curiosamente,  más caros que en Colmenar...;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Una cafetería que se ha hecho famosa por sus manolitos, los mini croissants de mantequilla, solos o con chocolate no te los puedes perder con un buen café. También es pastelería y panadería artesana.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Está claro que los manolitos están buenos pero en el local de la primera fase el trato deja bastante que desear;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Destacar el producto estrella “los manolitos”, buen sitio y tranquilo para disfrutar de este manjar. Por otro lado el trato de las dependientas deja mucho que desear. La amabilidad destaca por su ausencia. Volveria a repetir por la calidad de los alimentos pero no en...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Todo muy bien pero el precio de los manolitos es caro, te cobran al peso hasta la caja. Pero bueno, esta bueno y volveré;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Cada vez que hay una celebración en mi casa o tengo que hacer una visita o tengo un compromiso o quiero sorprender a alguien compro manolitos. Viajo por todo el mundo y puedo asegurar que son un acierto. Los he llevado a Inglaterra, Nueva York,...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;"Es una pastelería muy cuqui en la que entras y no sabes dónde mirar porque todo lo que está expuesto es muy bonito y tiene una pinta tremendamente buena!
Al final nos hemos decantado por los Manolitos... Y vaya con los Manolitos crean adicción! Que...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or40-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Sigo pensando que a veces merece la pena pecar en los dulces, y mas aqui, donde la calidad de la comida es muy buena;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or50-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;Los mejores cruasanes del mundo. En general toda su respostería es inigualable, pero no hay nada que me guste más que sus cruasanes. El precio quizá no sea el más económico del mercado, pero merece la pena al 100%.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or50-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
tres cantos;Pasteleria Artesanal Manolo;He comprado una caja de las grandes para q lo probaran unos amigos de Valencia y Alicante. Les ha encantado los croissants, están exquisitos.;https://www.tripadvisor.es/Restaurant_Review-g562662-d4971947-Reviews-or50-Pasteleria_Artesanal_Manolo-Tres_Cantos.html
